"","fold","cvsplit","dimred","learner_id","auc","cell_selection","Model_training_phase","learner"
"321","fold2","CVsplit2","corrgpca","learner21",0.555555555555556,"all_cells","validation",NA
"322","fold2","CVsplit2","corrgpca","learner22",0.555555555555556,"all_cells","validation",NA
"323","fold2","CVsplit2","corrgpca","learner23",0.666666666666667,"all_cells","validation",NA
"324","fold2","CVsplit2","corrgpca","learner24",0.444444444444444,"all_cells","validation",NA
"325","fold2","CVsplit2","corrgpca","learner25",0.555555555555556,"all_cells","validation",NA
"326","fold2","CVsplit2","corrgpca","learner26",0.666666666666667,"all_cells","validation",NA
"327","fold2","CVsplit2","corrgpca","learner27",0.333333333333333,"all_cells","validation",NA
"328","fold2","CVsplit2","corrgpca","learner28",0.444444444444444,"all_cells","validation",NA
"329","fold2","CVsplit2","corrgpca","learner29",0.777777777777778,"all_cells","validation",NA
"330","fold2","CVsplit2","corrgpca","learner30",0.555555555555556,"all_cells","validation",NA
"331","fold2","CVsplit2","corrgpca","learner31",0.777777777777778,"all_cells","validation",NA
"332","fold2","CVsplit2","corrgpca","learner32",0.555555555555556,"all_cells","validation",NA
"333","fold2","CVsplit2","corrgpca","learner33",0.666666666666667,"all_cells","validation",NA
"334","fold2","CVsplit2","corrgpca","learner34",0.777777777777778,"all_cells","validation",NA
"335","fold2","CVsplit2","corrgpca","learner35",0.777777777777778,"all_cells","validation",NA
"336","fold2","CVsplit2","corrgpca","learner36",0.777777777777778,"all_cells","validation",NA
"337","fold2","CVsplit2","corrgpca","learner37",0.666666666666667,"all_cells","validation",NA
"338","fold2","CVsplit2","corrgpca","learner38",0.555555555555556,"all_cells","validation",NA
"339","fold2","CVsplit2","corrgpca","learner39",0.666666666666667,"all_cells","validation",NA
"340","fold2","CVsplit2","corrgpca","learner40",0.333333333333333,"all_cells","validation",NA
"341","fold2","CVsplit2","corrgpca","learner41",0.666666666666667,"all_cells","validation",NA
"342","fold2","CVsplit2","corrgpca","learner42",0.555555555555556,"all_cells","validation",NA
"343","fold2","CVsplit2","corrgpca","learner43",0.555555555555556,"all_cells","validation",NA
"344","fold2","CVsplit2","corrgpca","learner44",0.666666666666667,"all_cells","validation",NA
"345","fold2","CVsplit2","corrgpca","learner45",0.666666666666667,"all_cells","validation",NA
"346","fold2","CVsplit2","corrgpca","learner46",0.666666666666667,"all_cells","validation",NA
"347","fold2","CVsplit2","corrgpca","learner47",0.555555555555556,"all_cells","validation",NA
"348","fold2","CVsplit2","corrgpca","learner48",0.555555555555556,"all_cells","validation",NA
"349","fold2","CVsplit2","corrgpca","learner49",0.555555555555556,"all_cells","validation",NA
"350","fold2","CVsplit2","corrgpca","learner50",0.666666666666667,"all_cells","validation",NA
"351","fold2","CVsplit3","corrgpca","learner01",0.555555555555556,"all_cells","validation",NA
"352","fold2","CVsplit3","corrgpca","learner02",0.666666666666667,"all_cells","validation",NA
"353","fold2","CVsplit3","corrgpca","learner03",0.666666666666667,"all_cells","validation",NA
"354","fold2","CVsplit3","corrgpca","learner04",0.444444444444444,"all_cells","validation",NA
"355","fold2","CVsplit3","corrgpca","learner05",0.666666666666667,"all_cells","validation",NA
"356","fold2","CVsplit3","corrgpca","learner06",0.666666666666667,"all_cells","validation",NA
"357","fold2","CVsplit3","corrgpca","learner07",0.666666666666667,"all_cells","validation",NA
"358","fold2","CVsplit3","corrgpca","learner08",0.666666666666667,"all_cells","validation",NA
"359","fold2","CVsplit3","corrgpca","learner09",0.444444444444444,"all_cells","validation",NA
"360","fold2","CVsplit3","corrgpca","learner10",0.555555555555556,"all_cells","validation",NA
"361","fold2","CVsplit3","corrgpca","learner11",0.666666666666667,"all_cells","validation",NA
"362","fold2","CVsplit3","corrgpca","learner12",0.666666666666667,"all_cells","validation",NA
"363","fold2","CVsplit3","corrgpca","learner13",0.777777777777778,"all_cells","validation",NA
"364","fold2","CVsplit3","corrgpca","learner14",0.555555555555556,"all_cells","validation",NA
"365","fold2","CVsplit3","corrgpca","learner15",0.666666666666667,"all_cells","validation",NA
"366","fold2","CVsplit3","corrgpca","learner16",0.666666666666667,"all_cells","validation",NA
"367","fold2","CVsplit3","corrgpca","learner17",0.666666666666667,"all_cells","validation",NA
"368","fold2","CVsplit3","corrgpca","learner18",0.666666666666667,"all_cells","validation",NA
"369","fold2","CVsplit3","corrgpca","learner19",0.666666666666667,"all_cells","validation",NA
"370","fold2","CVsplit3","corrgpca","learner20",0.777777777777778,"all_cells","validation",NA
"371","fold2","CVsplit3","corrgpca","learner21",0.666666666666667,"all_cells","validation",NA
"372","fold2","CVsplit3","corrgpca","learner22",0.666666666666667,"all_cells","validation",NA
"373","fold2","CVsplit3","corrgpca","learner23",0.666666666666667,"all_cells","validation",NA
"374","fold2","CVsplit3","corrgpca","learner24",0.666666666666667,"all_cells","validation",NA
"375","fold2","CVsplit3","corrgpca","learner25",0.444444444444444,"all_cells","validation",NA
"376","fold2","CVsplit3","corrgpca","learner26",0.666666666666667,"all_cells","validation",NA
"377","fold2","CVsplit3","corrgpca","learner27",0.666666666666667,"all_cells","validation",NA
"378","fold2","CVsplit3","corrgpca","learner28",0.666666666666667,"all_cells","validation",NA
"379","fold2","CVsplit3","corrgpca","learner29",0.666666666666667,"all_cells","validation",NA
"380","fold2","CVsplit3","corrgpca","learner30",0.555555555555556,"all_cells","validation",NA
"381","fold2","CVsplit3","corrgpca","learner31",0.555555555555556,"all_cells","validation",NA
"382","fold2","CVsplit3","corrgpca","learner32",0.666666666666667,"all_cells","validation",NA
"383","fold2","CVsplit3","corrgpca","learner33",0.666666666666667,"all_cells","validation",NA
"384","fold2","CVsplit3","corrgpca","learner34",0.666666666666667,"all_cells","validation",NA
"385","fold2","CVsplit3","corrgpca","learner35",0.555555555555556,"all_cells","validation",NA
"386","fold2","CVsplit3","corrgpca","learner36",0.444444444444444,"all_cells","validation",NA
"387","fold2","CVsplit3","corrgpca","learner37",0.666666666666667,"all_cells","validation",NA
"388","fold2","CVsplit3","corrgpca","learner38",0.444444444444444,"all_cells","validation",NA
"389","fold2","CVsplit3","corrgpca","learner39",0.666666666666667,"all_cells","validation",NA
"390","fold2","CVsplit3","corrgpca","learner40",0.666666666666667,"all_cells","validation",NA
"391","fold2","CVsplit3","corrgpca","learner41",0.555555555555556,"all_cells","validation",NA
"392","fold2","CVsplit3","corrgpca","learner42",0.666666666666667,"all_cells","validation",NA
"393","fold2","CVsplit3","corrgpca","learner43",0.444444444444444,"all_cells","validation",NA
"394","fold2","CVsplit3","corrgpca","learner44",0.444444444444444,"all_cells","validation",NA
"395","fold2","CVsplit3","corrgpca","learner45",0.666666666666667,"all_cells","validation",NA
"396","fold2","CVsplit3","corrgpca","learner46",0.444444444444444,"all_cells","validation",NA
"397","fold2","CVsplit3","corrgpca","learner47",0.555555555555556,"all_cells","validation",NA
"398","fold2","CVsplit3","corrgpca","learner48",0.555555555555556,"all_cells","validation",NA
"399","fold2","CVsplit3","corrgpca","learner49",0.666666666666667,"all_cells","validation",NA
"400","fold2","CVsplit3","corrgpca","learner50",0.444444444444444,"all_cells","validation",NA
"401","fold2","CVsplit4","corrgpca","learner01",0.555555555555556,"all_cells","validation",NA
"402","fold2","CVsplit4","corrgpca","learner02",0.444444444444444,"all_cells","validation",NA
"403","fold2","CVsplit4","corrgpca","learner03",0.444444444444444,"all_cells","validation",NA
"404","fold2","CVsplit4","corrgpca","learner04",0.444444444444444,"all_cells","validation",NA
"405","fold2","CVsplit4","corrgpca","learner05",0.555555555555556,"all_cells","validation",NA
"406","fold2","CVsplit4","corrgpca","learner06",0.444444444444444,"all_cells","validation",NA
"407","fold2","CVsplit4","corrgpca","learner07",0.555555555555556,"all_cells","validation",NA
"408","fold2","CVsplit4","corrgpca","learner08",0.444444444444444,"all_cells","validation",NA
"409","fold2","CVsplit4","corrgpca","learner09",0.444444444444444,"all_cells","validation",NA
"410","fold2","CVsplit4","corrgpca","learner10",0.444444444444444,"all_cells","validation",NA
"411","fold2","CVsplit4","corrgpca","learner11",0.444444444444444,"all_cells","validation",NA
"412","fold2","CVsplit4","corrgpca","learner12",0.444444444444444,"all_cells","validation",NA
"413","fold2","CVsplit4","corrgpca","learner13",0.444444444444444,"all_cells","validation",NA
"414","fold2","CVsplit4","corrgpca","learner14",0.333333333333333,"all_cells","validation",NA
"415","fold2","CVsplit4","corrgpca","learner15",0.444444444444444,"all_cells","validation",NA
"416","fold2","CVsplit4","corrgpca","learner16",0.444444444444444,"all_cells","validation",NA
"417","fold2","CVsplit4","corrgpca","learner17",0.444444444444444,"all_cells","validation",NA
"418","fold2","CVsplit4","corrgpca","learner18",0.444444444444444,"all_cells","validation",NA
"419","fold2","CVsplit4","corrgpca","learner19",0.444444444444444,"all_cells","validation",NA
"420","fold2","CVsplit4","corrgpca","learner20",0.444444444444444,"all_cells","validation",NA
"421","fold2","CVsplit4","corrgpca","learner21",0.333333333333333,"all_cells","validation",NA
"422","fold2","CVsplit4","corrgpca","learner22",0.555555555555556,"all_cells","validation",NA
"423","fold2","CVsplit4","corrgpca","learner23",0.333333333333333,"all_cells","validation",NA
"424","fold2","CVsplit4","corrgpca","learner24",0.444444444444444,"all_cells","validation",NA
"425","fold2","CVsplit4","corrgpca","learner25",0.444444444444444,"all_cells","validation",NA
"426","fold2","CVsplit4","corrgpca","learner26",0.444444444444444,"all_cells","validation",NA
"427","fold2","CVsplit4","corrgpca","learner27",0.444444444444444,"all_cells","validation",NA
"428","fold2","CVsplit4","corrgpca","learner28",0.444444444444444,"all_cells","validation",NA
"429","fold2","CVsplit4","corrgpca","learner29",0.333333333333333,"all_cells","validation",NA
"430","fold2","CVsplit4","corrgpca","learner30",0.666666666666667,"all_cells","validation",NA
"431","fold2","CVsplit4","corrgpca","learner31",0.444444444444444,"all_cells","validation",NA
"432","fold2","CVsplit4","corrgpca","learner32",0.333333333333333,"all_cells","validation",NA
"433","fold2","CVsplit4","corrgpca","learner33",0.444444444444444,"all_cells","validation",NA
"434","fold2","CVsplit4","corrgpca","learner34",0.333333333333333,"all_cells","validation",NA
"435","fold2","CVsplit4","corrgpca","learner35",0.666666666666667,"all_cells","validation",NA
"436","fold2","CVsplit4","corrgpca","learner36",0.444444444444444,"all_cells","validation",NA
"437","fold2","CVsplit4","corrgpca","learner37",0.444444444444444,"all_cells","validation",NA
"438","fold2","CVsplit4","corrgpca","learner38",0.444444444444444,"all_cells","validation",NA
"439","fold2","CVsplit4","corrgpca","learner39",0.333333333333333,"all_cells","validation",NA
"440","fold2","CVsplit4","corrgpca","learner40",0.444444444444444,"all_cells","validation",NA
"441","fold2","CVsplit4","corrgpca","learner41",0.333333333333333,"all_cells","validation",NA
"442","fold2","CVsplit4","corrgpca","learner42",0.333333333333333,"all_cells","validation",NA
"443","fold2","CVsplit4","corrgpca","learner43",0.444444444444444,"all_cells","validation",NA
"444","fold2","CVsplit4","corrgpca","learner44",0.444444444444444,"all_cells","validation",NA
"445","fold2","CVsplit4","corrgpca","learner45",0.333333333333333,"all_cells","validation",NA
"446","fold2","CVsplit4","corrgpca","learner46",0.222222222222222,"all_cells","validation",NA
"447","fold2","CVsplit4","corrgpca","learner47",0.555555555555556,"all_cells","validation",NA
"448","fold2","CVsplit4","corrgpca","learner48",0.666666666666667,"all_cells","validation",NA
"449","fold2","CVsplit4","corrgpca","learner49",0.555555555555556,"all_cells","validation",NA
"450","fold2","CVsplit4","corrgpca","learner50",0.444444444444444,"all_cells","validation",NA
"451","fold2","CVsplit5","corrgpca","learner01",0.666666666666667,"all_cells","validation",NA
"452","fold2","CVsplit5","corrgpca","learner02",0.666666666666667,"all_cells","validation",NA
"453","fold2","CVsplit5","corrgpca","learner03",0.666666666666667,"all_cells","validation",NA
"454","fold2","CVsplit5","corrgpca","learner04",0.666666666666667,"all_cells","validation",NA
"455","fold2","CVsplit5","corrgpca","learner05",0.666666666666667,"all_cells","validation",NA
"456","fold2","CVsplit5","corrgpca","learner06",0.777777777777778,"all_cells","validation",NA
"457","fold2","CVsplit5","corrgpca","learner07",0.666666666666667,"all_cells","validation",NA
"458","fold2","CVsplit5","corrgpca","learner08",0.666666666666667,"all_cells","validation",NA
"459","fold2","CVsplit5","corrgpca","learner09",0.444444444444444,"all_cells","validation",NA
"460","fold2","CVsplit5","corrgpca","learner10",0.666666666666667,"all_cells","validation",NA
"461","fold2","CVsplit5","corrgpca","learner11",0.666666666666667,"all_cells","validation",NA
"462","fold2","CVsplit5","corrgpca","learner12",0.666666666666667,"all_cells","validation",NA
"463","fold2","CVsplit5","corrgpca","learner13",0.444444444444444,"all_cells","validation",NA
"464","fold2","CVsplit5","corrgpca","learner14",0.666666666666667,"all_cells","validation",NA
"465","fold2","CVsplit5","corrgpca","learner15",0.666666666666667,"all_cells","validation",NA
"466","fold2","CVsplit5","corrgpca","learner16",0.666666666666667,"all_cells","validation",NA
"467","fold2","CVsplit5","corrgpca","learner17",0.666666666666667,"all_cells","validation",NA
"468","fold2","CVsplit5","corrgpca","learner18",0.666666666666667,"all_cells","validation",NA
"469","fold2","CVsplit5","corrgpca","learner19",0.666666666666667,"all_cells","validation",NA
"470","fold2","CVsplit5","corrgpca","learner20",0.666666666666667,"all_cells","validation",NA
"471","fold2","CVsplit5","corrgpca","learner21",0.666666666666667,"all_cells","validation",NA
"472","fold2","CVsplit5","corrgpca","learner22",0.666666666666667,"all_cells","validation",NA
"473","fold2","CVsplit5","corrgpca","learner23",0.666666666666667,"all_cells","validation",NA
"474","fold2","CVsplit5","corrgpca","learner24",0.666666666666667,"all_cells","validation",NA
"475","fold2","CVsplit5","corrgpca","learner25",0.666666666666667,"all_cells","validation",NA
"476","fold2","CVsplit5","corrgpca","learner26",0.666666666666667,"all_cells","validation",NA
"477","fold2","CVsplit5","corrgpca","learner27",0.666666666666667,"all_cells","validation",NA
"478","fold2","CVsplit5","corrgpca","learner28",0.666666666666667,"all_cells","validation",NA
"479","fold2","CVsplit5","corrgpca","learner29",0.666666666666667,"all_cells","validation",NA
"480","fold2","CVsplit5","corrgpca","learner30",0.666666666666667,"all_cells","validation",NA
"481","fold2","CVsplit5","corrgpca","learner31",0.666666666666667,"all_cells","validation",NA
"482","fold2","CVsplit5","corrgpca","learner32",0.666666666666667,"all_cells","validation",NA
"483","fold2","CVsplit5","corrgpca","learner33",0.666666666666667,"all_cells","validation",NA
"484","fold2","CVsplit5","corrgpca","learner34",0.666666666666667,"all_cells","validation",NA
"485","fold2","CVsplit5","corrgpca","learner35",0.666666666666667,"all_cells","validation",NA
"486","fold2","CVsplit5","corrgpca","learner36",0.777777777777778,"all_cells","validation",NA
"487","fold2","CVsplit5","corrgpca","learner37",0.666666666666667,"all_cells","validation",NA
"488","fold2","CVsplit5","corrgpca","learner38",0.666666666666667,"all_cells","validation",NA
